timestamp,DAC,GSE_I,V1,I1,I2,V2
2026-09-17T13:37:01.847,2475.0,0.089187503,-1.360013,nan,2.1362439e-06,9.2536449
2026-09-17T13:37:01.868,2520.0,0.090500005,-1.3577631,nan,2.1583999e-06,9.24158
2026-09-17T13:37:01.883,2565.0,0.089937501,-1.355638,nan,2.1494466e-06,9.227252
2026-09-17T13:37:01.889,2610.0,0.089687504,-1.353763,nan,2.1272904e-06,9.2151861
2026-09-17T13:37:01.896,2655.0,0.089562505,-1.3510131,nan,2.135637e-06,9.2001038
2026-09-17T13:37:01.902,2700.0,0.088812508,-1.348888,nan,2.1564272e-06,9.1865311
2026-09-17T13:37:01.911,2745.0,0.090125002,-1.3468881,nan,2.1233448e-06,9.1714487
2026-09-17T13:37:01.925,2790.0,0.089625001,-1.344263,nan,2.1127221e-06,9.1586285
2026-09-17T13:37:01.937,2835.0,0.089562505,-1.342013,nan,2.1338158e-06,9.1450548
2026-09-17T13:37:01.937,2880.0,0.089750007,-1.339638,nan,2.1213721e-06,9.1314821
2026-09-17T13:37:01.938,2925.0,0.090687506,-1.337263,nan,2.0958773e-06,9.1171541
2026-09-17T13:37:01.939,2970.0,0.089812502,-1.334888,nan,2.1156054e-06,9.1035795
2026-09-17T13:37:01.939,3015.0,0.090500005,-1.333638,nan,2.131236e-06,9.0907602
2026-09-17T13:37:01.940,3060.0,0.088750005,-1.3306381,nan,2.096788e-06,9.0756788
2026-09-17T13:37:01.945,3105.0,0.090000004,-1.329013,nan,2.0946634e-06,9.0643663
2026-09-17T13:37:01.957,3150.0,0.089000002,-1.326013,nan,2.1136325e-06,9.0492849
2026-09-17T13:37:01.969,3195.0,0.090312503,-1.323763,nan,2.0890484e-06,9.0349569
